time(s),Engagement,Memorization,Workload
50.572000,29.9012174342,25.2594088569,18.2938034839
50.576000,29.9012174342,25.2594088569,18.2938034839
50.580000,29.9012174342,25.2594088569,18.2938034839
50.584000,29.9012174342,25.2594088569,18.2938034839
50.588000,29.9012174342,25.2594088569,18.2938034839
50.592000,29.4532041208,25.3289769956,17.5136296758
50.596000,29.4532041208,25.3289769956,17.5136296758
50.600000,29.4532041208,25.3289769956,17.5136296758
50.604000,29.4532041208,25.3289769956,17.5136296758
50.608000,29.4532041208,25.3289769956,17.5136296758
50.612000,29.4532041208,25.3289769956,17.5136296758
50.616000,29.4532041208,25.3289769956,17.5136296758
50.620000,29.4532041208,25.3289769956,17.5136296758
50.624000,29.8471090145,25.0790958288,17.2269147498
50.628000,29.8471090145,25.0790958288,17.2269147498
50.632000,29.8471090145,25.0790958288,17.2269147498
50.636000,29.8471090145,25.0790958288,17.2269147498
50.640000,29.8471090145,25.0790958288,17.2269147498
50.644000,29.8471090145,25.0790958288,17.2269147498
50.648000,29.8471090145,25.0790958288,17.2269147498
50.652000,29.8471090145,25.0790958288,17.2269147498
50.656000,30.4073810714,25.8399118776,19.8686135964
50.660000,30.4073810714,25.8399118776,19.8686135964
50.664000,30.4073810714,25.8399118776,19.8686135964
50.668000,30.4073810714,25.8399118776,19.8686135964
50.672000,30.4073810714,25.8399118776,19.8686135964
50.676000,30.4073810714,25.8399118776,19.8686135964
50.680000,30.4073810714,25.8399118776,19.8686135964
50.684000,30.4073810714,25.8399118776,19.8686135964
50.688000,30.5335184428,25.53825624,18.653168152
50.692000,30.5335184428,25.53825624,18.653168152
50.696000,30.5335184428,25.53825624,18.653168152
50.700000,30.5335184428,25.53825624,18.653168152
50.704000,30.5335184428,25.53825624,18.653168152
50.708000,30.5335184428,25.53825624,18.653168152
50.712000,30.5335184428,25.53825624,18.653168152
50.716000,30.5335184428,25.53825624,18.653168152
50.720000,29.5853051695,25.5177427344,18.0956743908
50.724000,29.5853051695,25.5177427344,18.0956743908
50.728000,29.5853051695,25.5177427344,18.0956743908
50.732000,29.5853051695,25.5177427344,18.0956743908
50.736000,29.5853051695,25.5177427344,18.0956743908
50.740000,29.5853051695,25.5177427344,18.0956743908
50.744000,29.5853051695,25.5177427344,18.0956743908
50.748000,29.5853051695,25.5177427344,18.0956743908
50.752000,30.4266623307,25.3169761613,18.5303983454
50.756000,30.4266623307,25.3169761613,18.5303983454
50.760000,30.4266623307,25.3169761613,18.5303983454
50.764000,30.4266623307,25.3169761613,18.5303983454
50.768000,30.4266623307,25.3169761613,18.5303983454
50.772000,30.4266623307,25.3169761613,18.5303983454
50.776000,30.4266623307,25.3169761613,18.5303983454
50.780000,30.4266623307,25.3169761613,18.5303983454
50.784000,29.4173869274,25.8453914338,18.7018467225
50.788000,29.4173869274,25.8453914338,18.7018467225
50.792000,29.4173869274,25.8453914338,18.7018467225
50.796000,29.4173869274,25.8453914338,18.7018467225
50.800000,29.4173869274,25.8453914338,18.7018467225
50.804000,29.4173869274,25.8453914338,18.7018467225
50.808000,29.4173869274,25.8453914338,18.7018467225
50.812000,29.4173869274,25.8453914338,18.7018467225
50.816000,30.2412759616,25.2795610451,18.6621169885
50.820000,30.2412759616,25.2795610451,18.6621169885
50.824000,30.2412759616,25.2795610451,18.6621169885
50.828000,30.2412759616,25.2795610451,18.6621169885
50.832000,30.2412759616,25.2795610451,18.6621169885
50.836000,30.2412759616,25.2795610451,18.6621169885
50.840000,30.2412759616,25.2795610451,18.6621169885
50.844000,30.2412759616,25.2795610451,18.6621169885
50.848000,29.4131949606,24.2138697959,16.9020110758
50.852000,29.4131949606,24.2138697959,16.9020110758
50.856000,29.4131949606,24.2138697959,16.9020110758
50.860000,29.4131949606,24.2138697959,16.9020110758
50.864000,29.4131949606,24.2138697959,16.9020110758
50.868000,29.4131949606,24.2138697959,16.9020110758
50.872000,29.4131949606,24.2138697959,16.9020110758
50.876000,29.4131949606,24.2138697959,16.9020110758
50.880000,30.1685865237,24.2718459474,17.8927216684
50.884000,30.1685865237,24.2718459474,17.8927216684
50.888000,30.1685865237,24.2718459474,17.8927216684
50.892000,30.1685865237,24.2718459474,17.8927216684
50.896000,30.1685865237,24.2718459474,17.8927216684
50.900000,30.1685865237,24.2718459474,17.8927216684
50.904000,30.1685865237,24.2718459474,17.8927216684
50.908000,30.1685865237,24.2718459474,17.8927216684
50.912000,30.1792205902,25.2479648044,19.2635261141
50.916000,30.1792205902,25.2479648044,19.2635261141
50.920000,30.1792205902,25.2479648044,19.2635261141
50.924000,30.1792205902,25.2479648044,19.2635261141
50.928000,30.1792205902,25.2479648044,19.2635261141
50.932000,30.1792205902,25.2479648044,19.2635261141
50.936000,30.1792205902,25.2479648044,19.2635261141
50.940000,30.1792205902,25.2479648044,19.2635261141
50.944000,30.3809151403,25.3368963068,18.8899611721
50.948000,30.3809151403,25.3368963068,18.8899611721
50.952000,30.3809151403,25.3368963068,18.8899611721
50.956000,30.3809151403,25.3368963068,18.8899611721
50.960000,30.3809151403,25.3368963068,18.8899611721
50.964000,30.3809151403,25.3368963068,18.8899611721
50.968000,30.3809151403,25.3368963068,18.8899611721
50.972000,30.3809151403,25.3368963068,18.8899611721
50.976000,29.6530828087,25.5640099404,18.0346046847
50.980000,29.6530828087,25.5640099404,18.0346046847
50.984000,29.6530828087,25.5640099404,18.0346046847
50.988000,29.6530828087,25.5640099404,18.0346046847
50.992000,29.6530828087,25.5640099404,18.0346046847
50.996000,29.6530828087,25.5640099404,18.0346046847
51.000000,29.6530828087,25.5640099404,18.0346046847
51.004000,29.6530828087,25.5640099404,18.0346046847
51.008000,30.0024826933,25.5809987485,18.5407581302
51.012000,30.0024826933,25.5809987485,18.5407581302
51.016000,30.0024826933,25.5809987485,18.5407581302
51.020000,30.0024826933,25.5809987485,18.5407581302
51.024000,30.0024826933,25.5809987485,18.5407581302
51.028000,30.0024826933,25.5809987485,18.5407581302
51.032000,30.0024826933,25.5809987485,18.5407581302
51.036000,30.0024826933,25.5809987485,18.5407581302
51.040000,29.7502249247,25.2104277182,18.4346754756
51.044000,29.7502249247,25.2104277182,18.4346754756
51.048000,29.7502249247,25.2104277182,18.4346754756
51.052000,29.7502249247,25.2104277182,18.4346754756
51.056000,29.7502249247,25.2104277182,18.4346754756
51.060000,29.7502249247,25.2104277182,18.4346754756
51.064000,29.7502249247,25.2104277182,18.4346754756
51.068000,29.7502249247,25.2104277182,18.4346754756
51.072000,30.0453195599,26.1297320974,18.091942829
51.076000,30.0453195599,26.1297320974,18.091942829
51.080000,30.0453195599,26.1297320974,18.091942829
51.084000,30.0453195599,26.1297320974,18.091942829
51.088000,30.0453195599,26.1297320974,18.091942829
51.092000,30.0453195599,26.1297320974,18.091942829
51.096000,30.0453195599,26.1297320974,18.091942829
51.100000,30.0453195599,26.1297320974,18.091942829
51.104000,30.2787472704,26.1362813403,18.0703355113
51.108000,30.2787472704,26.1362813403,18.0703355113
51.112000,30.2787472704,26.1362813403,18.0703355113
51.116000,30.2787472704,26.1362813403,18.0703355113
51.120000,30.2787472704,26.1362813403,18.0703355113
51.124000,30.2787472704,26.1362813403,18.0703355113
51.128000,30.2787472704,26.1362813403,18.0703355113
51.132000,30.2787472704,26.1362813403,18.0703355113
51.136000,29.613439313,25.7844827913,18.3108735309
51.140000,29.613439313,25.7844827913,18.3108735309
51.144000,29.613439313,25.7844827913,18.3108735309
51.148000,29.613439313,25.7844827913,18.3108735309
51.152000,29.613439313,25.7844827913,18.3108735309
51.156000,29.613439313,25.7844827913,18.3108735309
51.160000,29.613439313,25.7844827913,18.3108735309
51.164000,29.613439313,25.7844827913,18.3108735309
51.168000,29.9353749738,25.2848055929,18.7353035695
51.172000,29.9353749738,25.2848055929,18.7353035695
51.176000,29.9353749738,25.2848055929,18.7353035695
51.180000,29.9353749738,25.2848055929,18.7353035695
51.184000,29.9353749738,25.2848055929,18.7353035695
51.188000,29.9353749738,25.2848055929,18.7353035695
51.192000,29.9353749738,25.2848055929,18.7353035695
51.196000,29.9353749738,25.2848055929,18.7353035695
51.200000,30.1270587164,25.4449384126,17.7945526624
51.204000,30.1270587164,25.4449384126,17.7945526624
51.208000,30.1270587164,25.4449384126,17.7945526624
51.212000,30.1270587164,25.4449384126,17.7945526624
51.216000,30.1270587164,25.4449384126,17.7945526624
51.220000,30.1270587164,25.4449384126,17.7945526624
51.224000,30.1270587164,25.4449384126,17.7945526624
51.228000,30.1270587164,25.4449384126,17.7945526624
51.232000,30.2199513762,24.7466254032,18.8183293798
51.236000,30.2199513762,24.7466254032,18.8183293798
51.240000,30.2199513762,24.7466254032,18.8183293798
51.244000,30.2199513762,24.7466254032,18.8183293798
51.248000,30.2199513762,24.7466254032,18.8183293798
51.252000,30.2199513762,24.7466254032,18.8183293798
51.256000,30.2199513762,24.7466254032,18.8183293798
51.260000,30.2199513762,24.7466254032,18.8183293798
51.264000,30.0937592554,25.7921948111,18.9388918632
51.268000,30.0937592554,25.7921948111,18.9388918632
51.272000,30.0937592554,25.7921948111,18.9388918632
51.276000,30.0937592554,25.7921948111,18.9388918632
51.280000,30.0937592554,25.7921948111,18.9388918632
51.284000,30.0937592554,25.7921948111,18.9388918632
51.288000,30.0937592554,25.7921948111,18.9388918632
51.292000,30.0937592554,25.7921948111,18.9388918632
51.296000,29.6922405796,26.1669519458,18.0903851097
51.300000,29.6922405796,26.1669519458,18.0903851097
51.304000,29.6922405796,26.1669519458,18.0903851097
51.308000,29.6922405796,26.1669519458,18.0903851097
51.312000,29.6922405796,26.1669519458,18.0903851097
51.316000,29.6922405796,26.1669519458,18.0903851097
51.320000,29.6922405796,26.1669519458,18.0903851097
51.324000,29.6922405796,26.1669519458,18.0903851097
51.328000,30.293654372,25.8915611428,17.7678422462
51.332000,30.293654372,25.8915611428,17.7678422462
51.336000,30.293654372,25.8915611428,17.7678422462
51.340000,30.293654372,25.8915611428,17.7678422462
51.344000,30.293654372,25.8915611428,17.7678422462
51.348000,30.293654372,25.8915611428,17.7678422462
51.352000,30.293654372,25.8915611428,17.7678422462
51.356000,30.293654372,25.8915611428,17.7678422462
51.360000,29.2673360256,26.5839199716,18.5807265863
51.364000,29.2673360256,26.5839199716,18.5807265863
51.368000,29.2673360256,26.5839199716,18.5807265863
51.372000,29.2673360256,26.5839199716,18.5807265863
51.376000,29.2673360256,26.5839199716,18.5807265863
51.380000,29.2673360256,26.5839199716,18.5807265863
51.384000,29.2673360256,26.5839199716,18.5807265863
51.388000,29.2673360256,26.5839199716,18.5807265863
51.392000,30.6410759186,25.9017818218,19.316854604
51.396000,30.6410759186,25.9017818218,19.316854604
51.400000,30.6410759186,25.9017818218,19.316854604
51.404000,30.6410759186,25.9017818218,19.316854604
51.408000,30.6410759186,25.9017818218,19.316854604
51.412000,30.6410759186,25.9017818218,19.316854604
51.416000,30.6410759186,25.9017818218,19.316854604
51.420000,30.6410759186,25.9017818218,19.316854604
51.424000,29.0688492616,27.722428761,16.6893673538
51.428000,29.0688492616,27.722428761,16.6893673538
51.432000,29.0688492616,27.722428761,16.6893673538
51.436000,29.0688492616,27.722428761,16.6893673538
51.440000,29.0688492616,27.722428761,16.6893673538
51.444000,29.0688492616,27.722428761,16.6893673538
51.448000,29.0688492616,27.722428761,16.6893673538
51.452000,29.0688492616,27.722428761,16.6893673538
51.456000,30.3304666915,24.4400566367,18.6179089369
51.460000,30.3304666915,24.4400566367,18.6179089369
51.464000,30.3304666915,24.4400566367,18.6179089369
51.468000,30.3304666915,24.4400566367,18.6179089369
51.472000,30.3304666915,24.4400566367,18.6179089369
51.476000,30.3304666915,24.4400566367,18.6179089369
51.480000,30.3304666915,24.4400566367,18.6179089369
51.484000,30.3304666915,24.4400566367,18.6179089369
51.488000,30.6453091955,23.0965715239,18.267358579
51.492000,30.6453091955,23.0965715239,18.267358579
51.496000,30.6453091955,23.0965715239,18.267358579
51.500000,30.6453091955,23.0965715239,18.267358579
51.504000,30.6453091955,23.0965715239,18.267358579
51.508000,30.6453091955,23.0965715239,18.267358579
51.512000,30.6453091955,23.0965715239,18.267358579
51.516000,30.6453091955,23.0965715239,18.267358579
51.520000,29.5166182474,24.8667394172,19.0465747628
51.524000,29.5166182474,24.8667394172,19.0465747628
51.528000,29.5166182474,24.8667394172,19.0465747628
51.532000,29.5166182474,24.8667394172,19.0465747628
51.536000,29.5166182474,24.8667394172,19.0465747628
51.540000,29.5166182474,24.8667394172,19.0465747628
51.544000,29.5166182474,24.8667394172,19.0465747628
51.548000,29.5166182474,24.8667394172,19.0465747628
51.552000,30.7334429177,24.9082017038,19.2769412161
51.556000,30.7334429177,24.9082017038,19.2769412161
51.560000,30.7334429177,24.9082017038,19.2769412161
51.564000,30.7334429177,24.9082017038,19.2769412161
51.568000,30.7334429177,24.9082017038,19.2769412161
51.572000,30.7334429177,24.9082017038,19.2769412161
51.576000,30.7334429177,24.9082017038,19.2769412161
51.580000,30.7334429177,24.9082017038,19.2769412161
51.584000,29.2559474517,27.200114807,17.0303461901
51.588000,29.2559474517,27.200114807,17.0303461901
51.592000,29.2559474517,27.200114807,17.0303461901
51.596000,29.2559474517,27.200114807,17.0303461901
51.600000,29.2559474517,27.200114807,17.0303461901
51.604000,29.2559474517,27.200114807,17.0303461901
51.608000,29.2559474517,27.200114807,17.0303461901
51.612000,29.2559474517,27.200114807,17.0303461901
51.616000,30.4072220047,25.9827208757,19.4441006176
51.620000,30.4072220047,25.9827208757,19.4441006176
51.624000,30.4072220047,25.9827208757,19.4441006176
51.628000,30.4072220047,25.9827208757,19.4441006176
51.632000,30.4072220047,25.9827208757,19.4441006176
51.636000,30.4072220047,25.9827208757,19.4441006176
51.640000,30.4072220047,25.9827208757,19.4441006176
51.644000,30.4072220047,25.9827208757,19.4441006176
51.648000,29.82435927,26.6351701906,18.3352621756
51.652000,29.82435927,26.6351701906,18.3352621756
51.656000,29.82435927,26.6351701906,18.3352621756
51.660000,29.82435927,26.6351701906,18.3352621756
51.664000,29.82435927,26.6351701906,18.3352621756
51.668000,29.82435927,26.6351701906,18.3352621756
51.672000,29.82435927,26.6351701906,18.3352621756
51.676000,29.82435927,26.6351701906,18.3352621756
51.680000,29.272667796,25.9606301606,17.5054985794
51.684000,29.272667796,25.9606301606,17.5054985794
51.688000,29.272667796,25.9606301606,17.5054985794
51.692000,29.272667796,25.9606301606,17.5054985794
51.696000,29.272667796,25.9606301606,17.5054985794
51.700000,29.272667796,25.9606301606,17.5054985794
51.704000,29.272667796,25.9606301606,17.5054985794
51.708000,29.272667796,25.9606301606,17.5054985794
51.712000,30.169904468,25.4104677228,17.3426448551
51.716000,30.169904468,25.4104677228,17.3426448551
51.720000,30.169904468,25.4104677228,17.3426448551
51.724000,30.169904468,25.4104677228,17.3426448551
51.728000,30.169904468,25.4104677228,17.3426448551
51.732000,30.169904468,25.4104677228,17.3426448551
51.736000,30.169904468,25.4104677228,17.3426448551
51.740000,30.169904468,25.4104677228,17.3426448551
51.744000,29.9240056514,25.6913552314,18.9327150739
51.748000,29.9240056514,25.6913552314,18.9327150739
51.752000,29.9240056514,25.6913552314,18.9327150739
51.756000,29.9240056514,25.6913552314,18.9327150739
51.760000,29.9240056514,25.6913552314,18.9327150739
51.764000,29.9240056514,25.6913552314,18.9327150739
51.768000,29.9240056514,25.6913552314,18.9327150739
51.772000,29.9240056514,25.6913552314,18.9327150739
51.776000,30.6352805495,24.7849292854,19.1871333848
51.780000,30.6352805495,24.7849292854,19.1871333848
51.784000,30.6352805495,24.7849292854,19.1871333848
51.788000,30.6352805495,24.7849292854,19.1871333848
51.792000,30.6352805495,24.7849292854,19.1871333848
51.796000,30.6352805495,24.7849292854,19.1871333848
51.800000,30.6352805495,24.7849292854,19.1871333848
51.804000,30.6352805495,24.7849292854,19.1871333848
51.808000,29.8251529291,25.2528684111,17.9337000773
51.812000,29.8251529291,25.2528684111,17.9337000773
51.816000,29.8251529291,25.2528684111,17.9337000773
51.820000,29.8251529291,25.2528684111,17.9337000773
51.824000,29.8251529291,25.2528684111,17.9337000773
51.828000,29.8251529291,25.2528684111,17.9337000773
51.832000,29.8251529291,25.2528684111,17.9337000773
51.836000,29.8251529291,25.2528684111,17.9337000773
51.840000,30.0190797222,24.309777462,18.9171503839
51.844000,30.0190797222,24.309777462,18.9171503839
51.848000,30.0190797222,24.309777462,18.9171503839
51.852000,30.0190797222,24.309777462,18.9171503839
51.856000,30.0190797222,24.309777462,18.9171503839
51.860000,30.0190797222,24.309777462,18.9171503839
51.864000,30.0190797222,24.309777462,18.9171503839
51.868000,30.0190797222,24.309777462,18.9171503839
51.872000,30.1204996191,24.7550124228,18.394247097
51.876000,30.1204996191,24.7550124228,18.394247097
51.880000,30.1204996191,24.7550124228,18.394247097
51.884000,30.1204996191,24.7550124228,18.394247097
51.888000,30.1204996191,24.7550124228,18.394247097
51.892000,30.1204996191,24.7550124228,18.394247097
51.896000,30.1204996191,24.7550124228,18.394247097
51.900000,30.1204996191,24.7550124228,18.394247097
51.904000,29.7793768745,26.3361515596,18.0412150372
51.908000,29.7793768745,26.3361515596,18.0412150372
51.912000,29.7793768745,26.3361515596,18.0412150372
51.916000,29.7793768745,26.3361515596,18.0412150372
51.920000,29.7793768745,26.3361515596,18.0412150372
51.924000,29.7793768745,26.3361515596,18.0412150372
51.928000,29.7793768745,26.3361515596,18.0412150372
51.932000,29.7793768745,26.3361515596,18.0412150372
51.936000,29.8451983226,26.3320240209,18.2665852129
51.940000,29.8451983226,26.3320240209,18.2665852129
51.944000,29.8451983226,26.3320240209,18.2665852129
51.948000,29.8451983226,26.3320240209,18.2665852129
51.952000,29.8451983226,26.3320240209,18.2665852129
51.956000,29.8451983226,26.3320240209,18.2665852129
51.960000,29.8451983226,26.3320240209,18.2665852129
51.964000,29.8451983226,26.3320240209,18.2665852129
51.968000,29.9366396226,25.4197519105,18.3491002161
51.972000,29.9366396226,25.4197519105,18.3491002161
51.976000,29.9366396226,25.4197519105,18.3491002161
51.980000,29.9366396226,25.4197519105,18.3491002161
51.984000,29.9366396226,25.4197519105,18.3491002161
51.988000,29.9366396226,25.4197519105,18.3491002161
51.992000,29.9366396226,25.4197519105,18.3491002161
51.996000,29.9366396226,25.4197519105,18.3491002161
52.000000,30.0883745663,25.8469248212,18.5837830545
52.004000,30.0883745663,25.8469248212,18.5837830545
52.008000,30.0883745663,25.8469248212,18.5837830545
52.012000,30.0883745663,25.8469248212,18.5837830545
52.016000,30.0883745663,25.8469248212,18.5837830545
52.020000,30.0883745663,25.8469248212,18.5837830545
52.024000,30.0883745663,25.8469248212,18.5837830545
52.028000,30.0883745663,25.8469248212,18.5837830545
52.032000,29.9651194214,25.7420713862,18.0398064394
52.036000,29.9651194214,25.7420713862,18.0398064394
52.040000,29.9651194214,25.7420713862,18.0398064394
52.044000,29.9651194214,25.7420713862,18.0398064394
52.048000,29.9651194214,25.7420713862,18.0398064394
52.052000,29.9651194214,25.7420713862,18.0398064394
52.056000,29.9651194214,25.7420713862,18.0398064394
52.060000,29.9651194214,25.7420713862,18.0398064394
52.064000,29.6130768091,25.4321716262,17.9215726651
52.068000,29.6130768091,25.4321716262,17.9215726651
52.072000,29.6130768091,25.4321716262,17.9215726651
52.076000,29.6130768091,25.4321716262,17.9215726651
52.080000,29.6130768091,25.4321716262,17.9215726651
52.084000,29.6130768091,25.4321716262,17.9215726651
52.088000,29.6130768091,25.4321716262,17.9215726651
52.092000,29.6130768091,25.4321716262,17.9215726651
52.096000,30.2035069268,25.0457806583,18.4159381379
52.100000,30.2035069268,25.0457806583,18.4159381379
52.104000,30.2035069268,25.0457806583,18.4159381379
52.108000,30.2035069268,25.0457806583,18.4159381379
52.112000,30.2035069268,25.0457806583,18.4159381379
52.116000,30.2035069268,25.0457806583,18.4159381379
52.120000,30.2035069268,25.0457806583,18.4159381379
52.124000,30.2035069268,25.0457806583,18.4159381379
52.128000,30.2394231229,25.4939180817,18.6971557488
52.132000,30.2394231229,25.4939180817,18.6971557488
52.136000,30.2394231229,25.4939180817,18.6971557488
52.140000,30.2394231229,25.4939180817,18.6971557488
52.144000,30.2394231229,25.4939180817,18.6971557488
52.148000,30.2394231229,25.4939180817,18.6971557488
52.152000,30.2394231229,25.4939180817,18.6971557488
52.156000,30.2394231229,25.4939180817,18.6971557488
52.160000,30.2504052966,25.5855067536,19.0159750783
52.164000,30.2504052966,25.5855067536,19.0159750783
52.168000,30.2504052966,25.5855067536,19.0159750783
52.172000,30.2504052966,25.5855067536,19.0159750783
52.176000,30.2504052966,25.5855067536,19.0159750783
52.180000,30.2504052966,25.5855067536,19.0159750783
52.184000,30.2504052966,25.5855067536,19.0159750783
52.188000,30.2504052966,25.5855067536,19.0159750783
52.192000,29.7284837614,25.4951232702,18.0085415321
52.196000,29.7284837614,25.4951232702,18.0085415321
52.200000,29.7284837614,25.4951232702,18.0085415321
52.204000,29.7284837614,25.4951232702,18.0085415321
52.208000,29.7284837614,25.4951232702,18.0085415321
52.212000,29.7284837614,25.4951232702,18.0085415321
52.216000,29.7284837614,25.4951232702,18.0085415321
52.220000,29.7284837614,25.4951232702,18.0085415321
52.224000,29.6093274464,25.4640810672,18.0668734214
52.228000,29.6093274464,25.4640810672,18.0668734214
52.232000,29.6093274464,25.4640810672,18.0668734214
52.236000,29.6093274464,25.4640810672,18.0668734214
52.240000,29.6093274464,25.4640810672,18.0668734214
52.244000,29.6093274464,25.4640810672,18.0668734214
52.248000,29.6093274464,25.4640810672,18.0668734214
52.252000,29.6093274464,25.4640810672,18.0668734214
52.256000,30.2854831304,25.5432477207,18.8891872271
52.260000,30.2854831304,25.5432477207,18.8891872271
52.264000,30.2854831304,25.5432477207,18.8891872271
52.268000,30.2854831304,25.5432477207,18.8891872271
52.272000,30.2854831304,25.5432477207,18.8891872271
52.276000,30.2854831304,25.5432477207,18.8891872271
52.280000,30.2854831304,25.5432477207,18.8891872271
52.284000,30.2854831304,25.5432477207,18.8891872271
52.288000,29.790778542,26.2855430205,18.0354228048
52.292000,29.790778542,26.2855430205,18.0354228048
52.296000,29.790778542,26.2855430205,18.0354228048
52.300000,29.790778542,26.2855430205,18.0354228048
52.304000,29.790778542,26.2855430205,18.0354228048
52.308000,29.790778542,26.2855430205,18.0354228048
52.312000,29.790778542,26.2855430205,18.0354228048
52.316000,29.790778542,26.2855430205,18.0354228048
52.320000,30.0215132483,26.2861395487,18.0477235011
52.324000,30.0215132483,26.2861395487,18.0477235011
52.328000,30.0215132483,26.2861395487,18.0477235011
52.332000,30.0215132483,26.2861395487,18.0477235011
52.336000,30.0215132483,26.2861395487,18.0477235011
52.340000,30.0215132483,26.2861395487,18.0477235011
52.344000,30.0215132483,26.2861395487,18.0477235011
52.348000,30.0215132483,26.2861395487,18.0477235011
52.352000,29.9896689385,24.8756387485,18.4066527196
52.356000,29.9896689385,24.8756387485,18.4066527196
52.360000,29.9896689385,24.8756387485,18.4066527196
52.364000,29.9896689385,24.8756387485,18.4066527196
52.368000,29.9896689385,24.8756387485,18.4066527196
52.372000,29.9896689385,24.8756387485,18.4066527196
52.376000,29.9896689385,24.8756387485,18.4066527196
52.380000,29.9896689385,24.8756387485,18.4066527196
52.384000,30.1007131976,25.3762101237,18.042951143
52.388000,30.1007131976,25.3762101237,18.042951143
52.392000,30.1007131976,25.3762101237,18.042951143
52.396000,30.1007131976,25.3762101237,18.042951143
52.400000,30.1007131976,25.3762101237,18.042951143
52.404000,30.1007131976,25.3762101237,18.042951143
52.408000,30.1007131976,25.3762101237,18.042951143
52.412000,30.1007131976,25.3762101237,18.042951143
52.416000,29.9566372902,26.5066403932,18.420133358
52.420000,29.9566372902,26.5066403932,18.420133358
52.424000,29.9566372902,26.5066403932,18.420133358
52.428000,29.9566372902,26.5066403932,18.420133358
52.432000,29.9566372902,26.5066403932,18.420133358
52.436000,29.9566372902,26.5066403932,18.420133358
52.440000,29.9566372902,26.5066403932,18.420133358
52.444000,29.9566372902,26.5066403932,18.420133358
52.448000,30.091565806,24.9591876097,19.058149437
52.452000,30.091565806,24.9591876097,19.058149437
52.456000,30.091565806,24.9591876097,19.058149437
52.460000,30.091565806,24.9591876097,19.058149437
52.464000,30.091565806,24.9591876097,19.058149437
52.468000,30.091565806,24.9591876097,19.058149437
52.472000,30.091565806,24.9591876097,19.058149437
52.476000,30.091565806,24.9591876097,19.058149437
52.480000,30.0331019843,25.5787286358,18.2396793297
52.484000,30.0331019843,25.5787286358,18.2396793297
52.488000,30.0331019843,25.5787286358,18.2396793297
52.492000,30.0331019843,25.5787286358,18.2396793297
52.496000,30.0331019843,25.5787286358,18.2396793297
52.500000,30.0331019843,25.5787286358,18.2396793297
52.504000,30.0331019843,25.5787286358,18.2396793297
52.508000,30.0331019843,25.5787286358,18.2396793297
52.512000,29.6523102568,24.4436284187,18.3500639035
52.516000,29.6523102568,24.4436284187,18.3500639035
52.520000,29.6523102568,24.4436284187,18.3500639035
52.524000,29.6523102568,24.4436284187,18.3500639035
52.528000,29.6523102568,24.4436284187,18.3500639035
52.532000,29.6523102568,24.4436284187,18.3500639035
52.536000,29.6523102568,24.4436284187,18.3500639035
52.540000,29.6523102568,24.4436284187,18.3500639035
52.544000,30.1458874762,25.8215521476,18.8776270386
52.548000,30.1458874762,25.8215521476,18.8776270386
52.552000,30.1458874762,25.8215521476,18.8776270386
52.556000,30.1458874762,25.8215521476,18.8776270386
52.560000,30.1458874762,25.8215521476,18.8776270386
52.564000,30.1458874762,25.8215521476,18.8776270386
52.568000,30.1458874762,25.8215521476,18.8776270386
52.572000,30.1458874762,25.8215521476,18.8776270386
52.576000,29.6559024024,25.965696767,17.681338669
52.580000,29.6559024024,25.965696767,17.681338669
52.584000,29.6559024024,25.965696767,17.681338669
52.588000,29.6559024024,25.965696767,17.681338669
52.592000,29.6559024024,25.965696767,17.681338669
52.596000,29.6559024024,25.965696767,17.681338669
52.600000,29.6559024024,25.965696767,17.681338669
52.604000,29.6559024024,25.965696767,17.681338669
52.608000,30.2382907202,25.52116084,18.1348375317
52.612000,30.2382907202,25.52116084,18.1348375317
52.616000,30.2382907202,25.52116084,18.1348375317
52.620000,30.2382907202,25.52116084,18.1348375317
52.624000,30.2382907202,25.52116084,18.1348375317
52.628000,30.2382907202,25.52116084,18.1348375317
52.632000,30.2382907202,25.52116084,18.1348375317
52.636000,30.2382907202,25.52116084,18.1348375317
52.640000,29.9982724994,25.7501209784,18.3358129508
52.644000,29.9982724994,25.7501209784,18.3358129508
52.648000,29.9982724994,25.7501209784,18.3358129508
52.652000,29.9982724994,25.7501209784,18.3358129508
52.656000,29.9982724994,25.7501209784,18.3358129508
52.660000,29.9982724994,25.7501209784,18.3358129508
52.664000,29.9982724994,25.7501209784,18.3358129508
52.668000,29.9982724994,25.7501209784,18.3358129508
52.672000,30.0348530292,24.7707844573,18.297768379
52.676000,30.0348530292,24.7707844573,18.297768379
52.680000,30.0348530292,24.7707844573,18.297768379
52.684000,30.0348530292,24.7707844573,18.297768379
52.688000,30.0348530292,24.7707844573,18.297768379
52.692000,30.0348530292,24.7707844573,18.297768379
52.696000,30.0348530292,24.7707844573,18.297768379
52.700000,30.0348530292,24.7707844573,18.297768379
52.704000,30.0276903789,25.6081323555,18.3932303013
52.708000,30.0276903789,25.6081323555,18.3932303013
52.712000,30.0276903789,25.6081323555,18.3932303013
52.716000,30.0276903789,25.6081323555,18.3932303013
52.720000,30.0276903789,25.6081323555,18.3932303013
52.724000,30.0276903789,25.6081323555,18.3932303013
52.728000,30.0276903789,25.6081323555,18.3932303013
52.732000,30.0276903789,25.6081323555,18.3932303013
52.736000,29.770153817,26.0666520615,18.6488378602
52.740000,29.770153817,26.0666520615,18.6488378602
52.744000,29.770153817,26.0666520615,18.6488378602
52.748000,29.770153817,26.0666520615,18.6488378602
